X,Y,OBJECTID,Stop_Code,Stop_ID,Stop_Name,Street,Cross_Street,Position,Stop_Lat,Stop_Lon,Downtown,Council_District,Sign_Crew,Road_Maint,GoRaleigh,GoTriangle,Wolfline,Wake_Forest,GoDurham,GoCary,Shelter,Shelter_Type,Shelter_Count,Bench,Bench_Type,Bench_Count,Trash_Can,Trash_Can_Type,Trash_Can_Count,Landing_Pad,Amenity_Pad,Pad_Size,Bike_Rack,Lighting,Lighting_Type,Real_Time,USB_Charging,Sidewalk,Crosswalk,Ped_Signal,Curb_Ramp,ADA_Compliant,Bike_Lane,Greenway,Art,Project,Project_Type,Project_Status,Project_Target,R1,R2,R2L,R3,R4,R5,R6,R7,R7L,R8,R8L,R9,R10,R11,R11L,R12,R13,R14,R15,R15L,R16,R18,R18S,R19,R20,R21,R22,R23,R23L,R24,R24L,R25,R25L,R26,R27,R28,R29,R31,R32,R33,R34,R36,R40X,R55X,R70X,R401X,R_Line,WRX,WFL,FRX,ZWX,Boardings,Alightings,Facility_ID,CreationDate,Creator,EditDate,Editor,Project_Lead,Sign_Type,Bus_Zone,Project_Complete,Ridership_Updated,Landscaping,GlobalID,R17,EmergencyPhone,Adoptable,Adoption_Status
-8747546.1512,4268377.3041,1327,8236,8236,Middle Branch Rd at Sunnybrook Rd,Middle Branch Rd,Sunnybrook Rd, ,35.7653176335208,-78.5805440616385,No,C,D,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,Yes,No,,No,Some,Street,No,No,Yes,No,No,Yes,No,No,Yes,No,WTP,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,7,1,8236,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,,GoRaleigh,No,,2022/01/20 05:00:00+00,Compliant,df5ece1e-49b0-4815-b5dc-2eea265defc5,No,,No,Available
-8747919.6326,4268452.386,1328,8257,8257,Bell Dr at Edison Rd,Bell Dr,Edison Rd, ,35.7658649103448,-78.5838991021381,No,C,D,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,None,,No,No,No,No,No,No,No,No,Yes,No,WTP,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4,1,8257,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,,GoRaleigh,No,,2022/01/20 05:00:00+00,Compliant,181dfd09-b4d1-4931-9663-30a066ca1879,No,,No,Available
-8748121.2454,4268620.1141,1329,8258,8258,Cooper Rd at Bell Dr,Cooper Rd,Bell Dr, ,35.7670874777098,-78.5857102207352,No,C,D,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,Some,Street,No,No,No,No,No,No,No,No,Yes,No,WTP,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2,0,8258,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,,GoRaleigh,No,,2022/01/20 05:00:00+00,Compliant,d25715b8-fcfc-4eb8-acc4-b85461543b71,No,,No,Available
-8748368.5793,4268162.2116,1330,8259,8259,Little John Rd at Cooper Rd,Little John Rd,Cooper Rd, ,35.7637497895356,-78.5879320589617,No,C,D,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,Good,Street,No,No,Yes,Yes,No,Yes,No,No,Yes,No,WTP,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3,1,8259,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,,GoRaleigh,No,,2022/01/20 05:00:00+00,Compliant,e5457bc4-9fbe-4439-821a-9b534290aa88,No,,No,Available
-8749035.6309,4268079.6674,1331,8239,8239,Little John Rd at Weston St,Little John Rd,Weston St, ,35.7631481033202,-78.5939242854375,No,C,D,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,Yes,Pole Mounted,1,No,No,,No,None,,No,No,Yes,No,No,Yes,No,No,Yes,No,WTP,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,5,1,8239,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,,GoRaleigh,No,,2022/01/20 05:00:00+00,Compliant,a18a4be3-7f8e-4f1f-ab40-5284a8c32d8d,No,,No,Available
-8749282.0449,4268050.0516,1332,8260,8260,Little John Rd at Beverly Dr,Little John Rd,Beverly Dr, ,35.7629322249157,-78.5961378600617,No,C,D,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,None,,No,No,Yes,No,No,Yes,No,No,Yes,No,WTP,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,6,2,8260,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,,GoRaleigh,No,,2022/01/20 05:00:00+00,Compliant,5c419bdd-1702-436b-a691-297ec0cd7077,No,,No,Available
-8749162.0028,4268490.0463,1333,8261,8261,Beverly Dr at Bromley St,Beverly Dr,Bromley St,Near,35.7661394172887,-78.59505950353,No,C,D,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,None,,No,No,No,No,No,No,No,No,Yes,No,WTP,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,1,8261,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,,GoRaleigh,No,,2022/01/20 05:00:00+00,Compliant,bbe43246-21bd-40b5-8be9-2262057267b7,No,,No,Available
-8749091.947,4268920.9395,1334,8262,8262,Beverly Dr at Friar Tuck Rd,Beverly Dr,Friar Tuck Rd,Near,35.7692801420322,-78.5944301815712,No,C,D,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,Yes,Pole Mounted,1,No,No,,No,Some,Street,No,No,No,No,No,No,No,No,No,No,WTP,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2,1,8262,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,,GoRaleigh,No,,2022/01/20 05:00:00+00,Compliant,6525739a-0a88-4862-afab-4979bba90e45,No,,No,Available
-8762282.7366,4271302.2456,1335,8264,8264,Western Blvd at Powell Dr IB,Western Blvd,Powell Dr IB, ,35.7866349371352,-78.7129250606441,No,D,C,NCDOT,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,No,No,No,No,No,,No,No,WTP,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2,2,8264,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,,GoRaleigh,No,,2022/01/20 05:00:00+00,,cb170bd4-7549-4277-bfae-90e07128059e,No,,No,Available
-8762828.4664,4271373.6427,1336,8275,8275,Hillsborough St at Western Blvd IB,Hillsborough St,Western Blvd IB, ,35.7871552154583,-78.7178274348475,No,D,C,NCDOT,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,Yes,No,No,No,No,,No,No,WTP,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3,4,8275,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,,GoRaleigh,No,,2022/01/20 05:00:00+00,,23b193d6-245c-4462-82a1-d83bc0891402,No,,No,Available
-8761428.1811,4275412.6692,1337,8283,8283,Blue Ridge Rd at Forest View Rd,Blue Ridge Rd,Forest View Rd, ,35.8165825076989,-78.7052484579763,No,D,A,NCDOT,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,Yes,No,No,No,No,,No,No,WTP,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,5,4,8283,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,,GoRaleigh,No,,2022/01/20 05:00:00+00,,85cb6f65-27c2-4fcf-9540-fbda9b180efe,No,,No,Available
-8762608.0775,4271854.7184,1338,8279,8279,Hillsborough St at Marsh Ave,Hillsborough St,Marsh Ave, ,35.7906607795484,-78.7158476476743,No,D,C,NCDOT,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,No,No,No,No,No,,No,No,WTP,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3,2,8279,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,,GoRaleigh,No,,2022/01/20 05:00:00+00,,638ef267-bf6e-42de-9f72-94eec2e490b1,No,,No,Available
-8761869.8558,4272181.9218,1339,8281,8281,Hillsborough St at NC State Fairground,Hillsborough St,NC State Fairground, ,35.793044998649,-78.7092160893125,No,D,C,NCDOT,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,No,No,No,No,No,,No,No,WTP,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,1,8281,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,,GoRaleigh,No,,2022/01/20 05:00:00+00,,67cafdda-33ae-4d39-83f2-d4f463ea9c99,No,,No,Available
-8761922.9222,4276119.3184,1340,8224,8224,Edwards Mill Rd at Raleigh Orthopaedic,Edwards Mill Rd,Raleigh Orthopaedic, ,35.8217249405946,-78.7097835919084,No,D,A,NCDOT,Yes,No,No,No,No,No,Yes,,1,Yes,Improved,0,No,,0,Yes,Yes,,No,,,No,No,Yes,No,No,No,No,,No,No,WTP Site 158,Shelter,Complete,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2,1,8224,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,GR,,No,,2022/01/20 05:00:00+00,,6ab0430e-85b3-4763-9c12-5c479b103774,No,,No,Available
-8761688.9949,4276360.7035,1341,8225,8225,Edwards Mills Rd at Duraleigh Rd,Edwards Mills Rd,Duraleigh Rd, ,35.8235452270518,-78.7075944873925,No,D,A,NCDOT,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,Yes,No,,No,,,No,No,Yes,No,No,No,No,,No,No,WTP Site 159,ADA,Complete,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,1,8225,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,GR,,No,,2022/01/20 05:00:00+00,,43ee309a-5123-4276-b5d5-e7ab1b015b4d,No,,No,Available
-8763884.3375,4272852.8097,1342,8284,8284,Edwards Mill Rd at Kingdom Way,Edwards Mill Rd,Kingdom Way, ,35.7979333047769,-78.7273124863194,No,D,C,NCDOT,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,Yes,No,No,No,No,,Yes,No,WTP,Shelter,Eligible,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,23,24,8284,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,,,No,,2022/01/20 05:00:00+00,,f1400989-fcf0-4511-a685-3d2f659ae76d,No,,No,Available
-8764473.1665,4271750.6732,1343,8286,8286,Chapel Hill Rd at Germantown Rd,Chapel Hill Rd,Germantown Rd, ,35.7899026228677,-78.7326020272237,No,D,C,NCDOT,Yes,No,No,No,No,No,No,,0,No,,0,Yes,Pole Mounted,1,No,No,,No,,,No,No,Yes,No,No,No,No,,No,No,WTP,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2,2,8286,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,,,No,,2022/01/20 05:00:00+00,,cc156a93-54b7-4b58-aba4-0592b240ed71,No,,No,Available
-8764702.2438,4272065.7368,1344,8287,8287,Nowell Rd at Nowell Pointe Dr,Nowell Rd,Nowell Pointe Dr, ,35.7921984066627,-78.734659863622,No,D,C,NCDOT,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,No,No,No,No,No,,No,No,WTP,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,1,8287,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,,,No,,2022/01/20 05:00:00+00,,5a820a2f-9fff-4c00-936e-8fc72ea89414,No,,No,Available
-8764597.8811,4272863.2057,1345,8305,8305,Nowell Rd at Trinty Commons Ln,Nowell Rd,Trinty Commons Ln, ,35.7980090512081,-78.733722357537,No,D,C,NCDOT,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,No,No,No,No,No,,No,No,WTP,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,1,8305,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,,,No,,2022/01/20 05:00:00+00,,2dab2cc7-26f8-4c34-9f0b-ecda71f5d695,No,,No,Available
-8750914.9327,4269132.961,1346,8288,8288,MLK Jr Blvd at Grantland Dr,MLK Jr Blvd,Grantland Dr, ,35.7708254935284,-78.6108063407416,No,C,D,NCDOT,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,Yes,No,No,No,No,,No,No,WTP,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,6,24,8288,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,,GoRaleigh,No,,2022/01/20 05:00:00+00,,82677dd6-2dd3-4f3e-9257-e20453fbce0a,No,,No,Available
-8750426.8908,4269139.4901,1347,8289,8289,MLK Jr. Blvd at Peyton St,MLK Jr. Blvd,Peyton St, ,35.7708730819249,-78.606422185761,No,C,D,NCDOT,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,Yes,No,No,No,No,,No,No,WTP,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,5,17,8289,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,,GoRaleigh,No,,2022/01/20 05:00:00+00,,f4653360-7013-43cb-8482-d91018152662,No,,No,Available
-8751451.8409,4268493.519,1348,8302,8302,Rock Quarry Rd at Raleigh Blvd,Rock Quarry Rd,Raleigh Blvd, ,35.7661647299441,-78.6156294691639,No,C,D,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,Yes,No,No,No,No,,Yes,No,WTP,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3,1,8302,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,,GoRaleigh,No,,2022/01/20 05:00:00+00,,ce01eb58-3e8d-4c34-ae84-7395c778c54c,Yes,,No,Available
-8733254.786,4289120.6994,1349,8552,8552,New Bethel Park & Ride,, Bethel Park & Ride,Near,35.9163743155945,-78.4521625437376,No,,B,NCDOT,Yes,No,No,No,No,No,No,,0,No,,0,Yes,Pole Mounted,1,No,No,,No,,,No,No,No,No,No,No,No,,No,No,WTP Site 231,Shelter,Design,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,,,8552,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,GR,GoRaleigh,No,,2022/01/20 05:00:00+00,,2a4b7c04-f8b3-44fd-a429-337d42dbdf16,No,,No,Available
-8735376.6649,4288957.8057,1350,8548,8548,Rolesville Town Hall Park & Ride,,esville Town Hall Park & Ride,,35.9151892184105,-78.4712237062068,No,,B,NCDOT,Yes,No,No,No,No,No,No,,0,No,,0,Yes,Pole Mounted,1,No,No,,No,,,No,No,No,No,No,No,No,,No,No,WTP,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,,,8548,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,,GoRaleigh,No,,2022/01/20 05:00:00+00,,a8a5373f-b533-446c-abb0-6a4bea18913a,No,,No,Available
-8753236.1291,4268453.0921,1351,8162,8162,Garner Rd at Bragg St,Garner Rd,Bragg St,Near,35.7658700572189,-78.6316580027773,No,C,D,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,Yes,No,,No,,,No,No,Yes,No,No,No,No,,Yes,No,WTP Site 169,ADA,Complete,Summer 2021,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,6,6,8162,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,GR,GoRaleigh,No,,2022/01/20 05:00:00+00,,9ba7dbe2-6cf2-4e9f-b582-f0ef9e8a0958,No,,No,Available
-8753210.0236,4268228.7704,1352,8313,8313,Garner Rd at McMakin St,Garner Rd,McMakin St,,35.7642349509465,-78.6314234930808,No,C,D,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,Yes,No,No,No,No,,Yes,No,Affordable Housing Project,Shelter,Planned,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,6,5,8313,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,DS,,No,,2022/01/20 05:00:00+00,,7682083c-8124-4634-a355-5375093094a6,No,,No,Available
-8753226.2213,4268008.1788,1353,8317,8317,Garner Rd at Hoke St,Garner Rd,Hoke St,,35.7626270002531,-78.6315689994956,No,C,D,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,Yes,No,No,No,No,,Yes,No,WTP,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3,4,8317,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,,,No,,2022/01/20 05:00:00+00,,9e9dd1a6-3239-4439-af57-69976052e3fb,No,,No,Available
-8753201.2858,4267688.8127,1354,8427,8427,Garner Rd at Peterson St (NB),Garner Rd,Peterson St (NB),,35.7602989995836,-78.6313450000879,No,C,D,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,Yes,No,No,No,No,,Yes,No,WTP Site 171,Shelter,Design,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,5,3,8427,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,DS,,No,,2022/01/20 05:00:00+00,,e884163a-2302-486e-ac17-1e1968919e29,No,,No,Available
-8753188.7067,4267089.6153,1355,8426,8426,Garner Rd at Bailey Dr (NB),Garner Rd,Bailey Dr (NB),,35.7559310003662,-78.63123200011,No,C,D,Municipal,Yes,No,No,No,No,No,Yes,Slim,1,Yes,Improved,1,Yes,Concrete Mounted,1,Yes,Yes,,No,Good,Street,No,No,Yes,No,No,Yes,No,No,Yes,No,WTP Site 172,Shelter,Complete,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,8,2,8426,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,GR,GoRaleigh,No,,2022/01/20 05:00:00+00,Compliant,ce253b5d-6ee0-460e-9b65-a5abb99aa528,No,,No,Available
-8753177.2408,4266574.2603,1356,8425,8425,Garner Rd at Warehouse Dr (NB),Garner Rd,Warehouse Dr (NB),,35.7521739999641,-78.6311290001778,No,C,D,Municipal,Yes,No,No,No,No,No,Yes,Slim,1,Yes,Improved,1,Yes,Concrete Mounted,1,Yes,Yes,,No,Good,Street,No,No,Yes,No,No,Yes,No,,No,No,WTP Site 174,Shelter,Complete,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,32,8,8425,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,GR,GoRaleigh,No,,2022/01/20 05:00:00+00,Compliant,b557b342-616b-49c1-bf16-aa764b51a4e9,No,,No,Available
-8753204.0688,4265727.688,1357,8424,8424,Garner Rd at Raleigh View Rd (NB),Garner Rd,Raleigh View Rd (NB),,35.746001999615,-78.6313700002022,No,C,D,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,Yes,No,,No,,,No,No,Yes,No,No,No,No,,No,No,WTP Site 175,ADA,Complete,Summer 2021,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4,3,8424,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,GR,GoRaleigh,No,,2022/01/20 05:00:00+00,,96db543f-13a9-49cf-a4e3-cc22ce4842e3,No,,No,Available
-8753216.0468,4265678.9971,1358,8321,8321,Garner Rd at Raleigh View Rd (SB),Garner Rd,Raleigh View Rd (SB),,35.7456470002452,-78.631477600407,No,C,D,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,Yes,No,,No,,,No,No,Yes,No,No,No,No,,No,No,WTP Site 176,ADA,Complete,Summer 2021,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2,5,8321,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,GR,GoRaleigh,No,,2022/01/20 05:00:00+00,,14cf3de7-5652-4f1b-8d78-fcef7a30d97c,No,,No,Available
